key,original_en,translation,context
Effect_Desc_42134,"Deals <dmg>{0}</>x {1} DMG and gains <dmg>{2}</> stacks of <TipGreenOutLine>Drunk</>. Every time you lose <dmg>10%</> Vigor, you gain <dmg>{3}</> stacks of <TipGreenOutLine>Drunk</>.",,造成 <dmg>{0}</> 倍{1}的伤害，自身增加 <dmg>{2}</> 层<TipGreenOutLine>醉意</>，气血每减少 <dmg>10%</> 额外增加 <dmg>{3}</> 层<TipGreenOutLine>醉意</>
Effect_Desc_42135,Deals <dmg>{0}</>x {1} DMG and lures opponent. You are able to break opponent's every move in this fight.,,造成 <dmg>{0}</> 倍{1}的伤害，对手被迷幻，本回合识破对手所有招式
Effect_Desc_42136,"Deals <dmg>{0}</>x {1} DMG. When opponent's <TipGreenOutLine>Heat</> stacks are above <dmg>{2}</>, destroys one gear.",,造成 <dmg>{0}</> 倍{1}的伤害，对手的<TipGreenOutLine>灼热</>层数高于 <dmg>{2}</> 层时，损毁一件装备
Effect_Desc_42137,Throws out half of the Coins. Each <dmg>{0}</> Coins deals <dmg>1</> DMG.,,丢出一半的铜钱，每 <dmg>{0}</> 个铜钱造成 <dmg>1</> 点伤害
Effect_Desc_42138,Deals <dmg>{0}</>x {1} DMG and swallows the <TipGreenOutLine>Toxins</> on opponent. Each <TipGreenOutLine>Toxin</> grants extra <dmg>{2}</> Vigor and Max Vigor.,,造成 <dmg>{0}</> 倍{1}的伤害，吃掉对手身上的<TipGreenOutLine>蛊</>，本场战斗中每个<TipGreenOutLine>蛊</>增加 <dmg>{2}</> 点气血和最大气血
Effect_Desc_42139,Deals <dmg>{0}</>x {1} DMG and inflicts <dmg>{2}</> stacks of <TipGreenOutLine>「Spike」</> on yourself,,造成 <dmg>{0}</> 倍{1}的伤害，为自身施加 <dmg>{2}</> 层<TipGreenOutLine>「尖刺」</>
Effect_Desc_42140,Grants yourself <dmg>{0}</> stacks of <TipGreenOutLine>「Golden Shield」</>,,为自身施加 <dmg>{0}</> 层<TipGreenOutLine>「金钟罩」</>
Effect_Desc_42141,Imitate one of the opponent’s Skills,,模仿对手一个绝学
Effect_Desc_42142,Deals <dmg>{0}</>x {1} DMG and reduces required Moves for <dmg>1</> random Skill,,造成 <dmg>{0}</> 倍{1}的伤害，随机减少 <dmg>1</> 个绝学的招式需求
Effect_Desc_42143,Deals <dmg>{0}</>x {1} DMG and grants <TipGreenOutLine>Crit</> to <dmg>{2}</> Moves ,,造成 <dmg>{0}</> 倍{1}的伤害，为 <dmg>{2}</> 招式附加 <TipGreenOutLine>暴击</> 
Effect_Desc_42144,Deals <dmg>{0}</>x {1} DMG and randomly draws <dmg>{2}</> Moves from the Moves you have used,,造成 <dmg>{0}</> 倍{1}的伤害，从打出的招式中随机抽取 <dmg>{2}</> 个招式
Effect_Desc_42145,"Deals <dmg>{0}</>x {1} DMG. For every Enmity in Relations, increases number of hits by <dmg>1</> and reduces Moves required by <dmg>1</>\\n[Requires <TipGreenOutLine>Cold-blooded</>]",,造成 <dmg>{0}</> 倍{1}的伤害，关系中每增加一个结怨，伤害次数增加 <dmg>1</> 次，招式需求减少 <dmg>1</> 个\\n[修炼此种武功需要<TipGreenOutLine>绝情绝义</>]
Effect_Desc_42146,Deals DMG equal to <dmg>{0}</>x Max Chi. Can only be used once a duel.,,造成 <dmg>{0}</> 倍{1}的伤害，当真气大于对方时，附加真气差值 <dmg>{2}</> 倍的伤害
Effect_Desc_42147,"Deals <dmg>{0}</>x {1} DMG. Reduces the Moves required to cast another random Skill. For each additional Intimacy in Relations, reduces the Moves for casting this Skill by <dmg>1</>.",,造成 <dmg>{0}</> 倍{1}的伤害，随机减少一个其他绝学的招式需求，关系中每增加一个情投意合，本绝学的招式需求减少 <dmg>1</> 个
Effect_Desc_42200,Expends <dmg>30%</> Vigor and gains <dmg>{0}</> stacks of <TipGreenOutLine>Spike</> for every <dmg>100</> Vigor spent,,消耗自身当前气血的 <dmg>30%</> ，每消耗 <dmg>100</> 气血，增加 <dmg>{0}</> 层<TipGreenOutLine>尖刺</>
Effect_Desc_42201,Deals <dmg>{0}</>x {1} DMG. <TipGreenOutLine>Spikes</> are not removed this turn.,,造成 <dmg>{0}</> 倍{1}的伤害，本回合<TipGreenOutLine>尖刺</>层数不会被消耗
Effect_Desc_42202,Deals <dmg>{0}</>x {1} DMG. <TipGreenOutLine>Spikes</> trigger <dmg>{2}</> times this turn.,,造成 <dmg>{0}</> 倍{1}的伤害，本回合<TipGreenOutLine>尖刺</>的效果将会结算 <dmg>{2}</> 次
Effect_Desc_42203,Deals <dmg>{0}</>x {1} DMG. Deals extra DMG equal to <dmg>{2}</>x <TipGreenOutLine>Spike</> stacks you have.,,造成 <dmg>{0}</> 倍{1}的伤害，额外造成当前拥有的<TipGreenOutLine>尖刺</>层数 <dmg>{2}</> 倍的伤害
Effect_Desc_42210,Deals <dmg>{0}</>x {1} DMG. Your Fist and Palm Counter Weapons this turn.,,造成 <dmg>{0}</> 倍{1}的伤害，本回合你的拳掌可以克制兵器
Effect_Desc_42211,Deals <dmg>{0}</>x {1} DMG. Increases DMG by <dmg>{2}%</> whenever you use this Skill. ,,造成 <dmg>{0}</> 倍{1}的伤害，每次使用本绝学，伤害都会增加 <dmg>{2}%</> 
Effect_Desc_42212,Deals <dmg>{0}</>x {1} DMG and redraws Normal Moves,,造成 <dmg>{0}</> 倍{1}的伤害，重新抽取普通招式
Effect_Desc_42213,Deals <dmg>{0}</>x {1} DMG and inflicts random Debuffs on opponent based on the number of Concealed Weapon Moves they have used this turn,,造成 <dmg>{0}</> 倍{1}的伤害，根据对方本回合打出的暗器招式数量，为对方添加随机负面状态
Effect_Desc_42214,"Deals <dmg>{0}</>x {1} DMG. For every activated Skill, deals <dmg>{2}</>x Weapon DMG.",,造成 <dmg>{0}</> 倍{1}的伤害，每有一门已激活绝学，额外造成 <dmg>{2}</> 倍兵器伤害
Effect_Desc_42215,Deals <dmg>{0}</>x {1} DMG to all enemies. Increases DMG by <dmg>{2}%</> for every additional <dmg>1</> enemy hit.  ,,对所有敌人造成 <dmg>{0}</> 倍{1}的伤害，每多命中 <dmg>1</> 人，伤害增加 <dmg>{2}%</> 
Effect_Desc_42220,Deals <dmg>{0}</>x {1} DMG and delivers <dmg>{2}</> extra {3} this turn,,造成 <dmg>{0}</> 倍{1}的伤害，本回合额外打出 <dmg>{2}</> 个{3}
Effect_Desc_42221,Deals <dmg>{0}</>x {1} DMG and delivers <dmg>{2}</> extra {3} this turn,,造成 <dmg>{0}</> 倍{1}的伤害，本回合额外打出 <dmg>{2}</> 个{3}
Effect_Desc_42222,Deals <dmg>{0}</>x {1} DMG and delivers <dmg>{2}</> extra {3} this turn,,造成 <dmg>{0}</> 倍{1}的伤害，本回合额外打出 <dmg>{2}</> 个{3}
Effect_Desc_42223,Deals <dmg>{0}</>x {1} DMG and delivers <dmg>{2}</> extra {3} this turn,,造成 <dmg>{0}</> 倍{1}的伤害，本回合额外打出 <dmg>{2}</> 个{3}
Effect_Desc_42224,Deals <dmg>{0}</>x {1} DMG and delivers <dmg>{2}</> extra {3} this turn,,造成 <dmg>{0}</> 倍{1}的伤害，本回合额外打出 <dmg>{2}</> 个{3}
Effect_Desc_42225,Deals <dmg>{0}</>x {1} DMG to all enemies. Increases Palm DMG by <dmg>{2}</>x for every <dmg>1</> additional Move delivered via Skills this turn.,,对所有敌人造成 <dmg>{0}</> 倍{1}的伤害，本回合通过绝学每额外打出 <dmg>1</> 个招式，增加 <dmg>{2}</> 倍掌法伤害
Effect_Desc_42230,Deals <dmg>{0}</>x {1} DMG and removes <dmg>{2}</> random opponent Moves. Moves removed can be used to activate your Skills. Can be used <dmg>{3}</> times per battle.,,造成 <dmg>{0}</> 倍{1}的伤害，随机消除对方 <dmg>{2}</> 个招式，消除的招式可用于激活自身的绝学，每场战斗可使用 <dmg>{3}</> 次
Effect_Desc_42231,Deals <dmg>{0}</>x {1} DMG and removes one random type of opponent Moves,,造成 <dmg>{0}</> 倍{1}的伤害，消除对方随机一类招式
Effect_Desc_42232,Deals <dmg>{0}</>x {1} DMG and replaces one random type of Moves delivered by the opponent with another type,,造成 <dmg>{0}</> 倍{1}的伤害，将对方随机一类打出的招式替换为另外一类招式
Effect_Desc_42233,"Deals <dmg>{0}</>x {1} DMG. Shuffle the opponent's Moves into your Normal Moves on the field, then evenly redistribute.",,造成 <dmg>{0}</> 倍{1}的伤害，将对方招式，与我方场上普通招式混合后平均分配
Effect_Desc_42234,Deals <dmg>{0}</>x {1} DMG. Increases Skill DMG by <dmg>100%</> for every <dmg>1</> more Normal Move you have on the field than the opponent's Moves. ,,造成 <dmg>{0}</> 倍{1}的伤害，场上普通招式数每比对方招式数多 <dmg>1</> ，绝学的伤害增加 <dmg>100%</> 
Effect_Desc_42240,Grants yourself 1 stack of <TipGreenOutLine>「Star Transfers」</>,,为自身施加 <dmg>{0}</> 层 <TipGreenOutLine>「斗转星移」</>
Effect_Desc_42241,Grants yourself 1 stack of <TipGreenOutLine>「Flower Transposition」</>,,为自身施加一层 <TipGreenOutLine>「移花接木」</>
Effect_Desc_42242,Deals <dmg>{0}</>x {1} DMG and removes <dmg>{2}</> stacks of each of your buffs,,造成 <dmg>{0}</> 倍{1}的伤害，消除自身每种BUFF各 <dmg>{2}</> 层
Effect_Desc_42243,"Deals <dmg>{0}</>x {1} DMG. Removes <dmg>{2}</> stacks of each of your buffs, and increases Skill DMG by <dmg>{3}%</> for each stack removed.",,造成 <dmg>{0}</> 倍{1}的伤害，消除自身每种BUFF各 <dmg>{2}</> 层，每消除一层增加 <dmg>{3}%</> 的绝学伤害
Effect_Desc_42244,"Deals <dmg>{0}</>x {1} DMG. Removes <dmg>{2}</> stacks of each of your buffs, and restores <dmg>{3}</> Vigor for each stack removed. ",,造成 <dmg>{0}</> 倍{1}的伤害，消除自身每种BUFF各 <dmg>{2}</> 层，每消除一层回复自身 <dmg>{3}</> 点气血 
Effect_Desc_42250,Deals <dmg>{0}</>x {1} DMG and changes <dmg>{2}</> random undelivered Moves into <dmg>1</> Void Move,,造成 <dmg>{0}</> 倍{1}的伤害，将随机 <dmg>{2}</> 个未打出招式变为 <dmg>1</> 个无招
Effect_Desc_42251,Deals <dmg>{0}</>x {1} DMG and changes <dmg>{2}</> random Technique Moves on the field into Void Moves,,造成 <dmg>{0}</> 倍{1}的伤害，将场上随机 <dmg>{2}</> 个武技招式变为无招
Effect_Desc_42252,"Deals <dmg>{0}</>x {1} DMG. For every <dmg>1</> Void Move you have on the field or undelivered, number of hits <dmg>+1</>",,造成 <dmg>{0}</> 倍{1}的伤害，场上与未打出招式中每拥有 <dmg>1</> 个无招，伤害次数 <dmg>+1</>
Effect_Desc_42253,"Deals <dmg>{0}</>x {1} DMG. For every <dmg>{2}</> Weapon Moves you have on the field, create <dmg>1</> Void Move on the field.",,造成 <dmg>{0}</> 倍{1}的伤害，场上每拥有 <dmg>{2}</> 个兵器招式，在场上生成 <dmg>1</> 个无招
Effect_Desc_42254,Deals <dmg>{0}</>x {1} DMG to all enemies. Redraw Moves based on the number of Moves on the field.,,对所有敌人造成 <dmg>{0}</> 倍{1}的伤害，根据场上招式数量，重新抽取招式
Effect_Desc_42260,"Dao guards the cosmos, life's parting it unfolds.",,道卫乾坤，生黎当离
Effect_Desc_42261,"Dao divine and sacred, the profane shall evade.",,道乃神圣，庸俗当避
Effect_Desc_42262,"Dao finds horizons, transgressors it unbinds.",,道通四极，越限当除
Effect_Desc_42263,"Rise and fall Dao discerns, defiance shall meet its end.",,道知枯荣，破界当诛
Effect_Desc_42264,"Birth and ruin Dao beholds, strife and life in one flow.",,道见生灭，杀生归一
Effect_Desc_42300,Deals <dmg>{0}</>x {1} DMG,,造成 <dmg>{0}</> 倍{1}的伤害
Effect_Desc_42301,Deals <dmg>{0}</>x {1} DMG,,造成 <dmg>{0}</> 倍{1}的伤害
Effect_Desc_42302,Deals <dmg>{0}</>x {1} DMG,,造成 <dmg>{0}</> 倍{1}的伤害
Effect_Desc_42303,Deals <dmg>{0}</>x {1} DMG,,造成 <dmg>{0}</> 倍{1}的伤害
Effect_Desc_42304,Deals <dmg>{0}</>x {1} DMG,,造成 <dmg>{0}</> 倍{1}的伤害
Effect_Desc_42305,Deals <dmg>{0}</>x {1} DMG,,造成 <dmg>{0}</> 倍{1}的伤害
Effect_Desc_42306,Deals <dmg>{0}</>x {1} DMG,,造成 <dmg>{0}</> 倍{1}的伤害
Effect_Desc_42307,Deals <dmg>{0}</>x {1} DMG,,造成 <dmg>{0}</> 倍{1}的伤害
Effect_Desc_43000,Deals <dmg>{0}</>x {1} DMG,,造成 <dmg>{0}</> 倍{1}的伤害
Effect_Desc_43001,cause <dmg>{0}</> The damage of times {1} has a chance to make the goal become incompetence,,造成 <dmg>{0}</> 倍{1}的伤害，有几率使目标成为不全人
skill_prop_xuan_yin_zhenqi_lv,\\n\\n<ZQ_XuanYin>「Chi of the Moon」 Bonus</>,,\\n\\n<ZQ_XuanYin>「玄阴真气」加成</>
skill_prop_chun_yang_zhenqi_lv,\\n\\n<ZQ_ChunYang>「Chi of the Sun」 Bonus</>,,\\n\\n<ZQ_ChunYang>「纯阳真气」加成</>
skill_prop_sha_du_zhenqi_lv,\\n\\n<ZQ_DuSha>「Chi of Venom」Bonus</>,,\\n\\n<ZQ_DuSha>「毒煞真气」加成</>
skill_prop_hun_yuan_zhenqi_lv,\\n\\n<ZQ_HunYuan>「Chi of Harmony」 Bonus</>,,\\n\\n<ZQ_HunYuan>「混元真气」加成</>
Skill_Learning,「{0}」\\nAcquiring,,「{0}」\\n领悟中
Neigong_Learning,「{0}」 Acquiring,,「{0}」领悟中
Learned_Skill,Acquire Skills,,领悟绝学
Learned_NeiGong,Acquire Inner Kungfu,,领悟内功
Learned_Ability,Acquire Abilities,,领悟能力
Learned_Destiny,Unlock Karma,,解锁天命
Unlock_SandBox,Unlock Sandbox Mode,,解锁沙盒模式
Learned_Argument,Unlocking Nozzle,,解锁嘴炮
neigong_name_190000,Breathing Skill,,吐纳法
neigong_name_190007,Freeze Spell,,寒冰诀
neigong_name_190009,Heart-burning Spell,,灼心诀
neigong_name_190010,Drunken Immortal,,醉仙诀
neigong_name_190024,Yi Jin Jing,,易筋经
neigong_name_190025,Poison Proof Spell,,避毒诀
neigong_name_190026,Art of Heartflame,,玄火劫心功
neigong_name_190027,Tranquility Spell,,清心诀
neigong_name_190028,Millibeast Spell,,万兽诀
neigong_name_190029,Dragonform,,化龙功
neigong_name_190031,Art of Five Senses,,五觉功
neigong_name_190032,Art of Soul Deprivation,,夺魄功
neigong_name_190033,Art of Drunkness,,醉意功
neigong_name_190034,Art of Harmony,,混元一气功
neigong_name_190035,Art of Marrow Refining,,洗髓功
neigong_name_190036,Art of Hellish Breathing,,血煞吐纳功
neigong_name_190037,Golden Acupuncture,,金针度穴功
neigong_name_190038,Art of Shifting,,偷天换日功
neigong_name_190039,Anti-toxin Spell,,解蛊诀
neigong_name_190040,Mechanic,,玲珑诀
neigong_name_190041,Beastmaster,,驭兽决
neigong_name_190042,Bionic Pentaform,,形意五禽功
neigong_name_190100,Turtle Preservation,,玄龟养生术
neigong_name_190101,Blood Circulatio,,搬血锻体诀
neigong_name_190110,Demo Slayer Arhat,,罗汉伏魔功
neigong_name_190111,Diamond Body,,金刚护体神功
neigong_name_190112,Yi Jin Jing 「Brahma」,,易筋经「梵」
neigong_name_190120,Dragon Tiger Hunt,,擒龙伏虎功
neigong_name_190121,Lotus in Heart,,莲花落
neigong_name_190130,Wu Dang Harmony,,武当太和功
neigong_name_190131,Wu Dang Pure Yang,,武当纯阳功
neigong_name_190132,Primordial Chaos,,混元先天功
neigong_name_190140,Purple Seven Star,,紫薇七星诀
neigong_name_190141,Stars Divine,,转星换斗神功
neigong_name_190150,Traceless Heart,,无迹心决
neigong_name_190151,Purple Cloud Qi,,紫霞剑气
neigong_name_190160,Body Guarding Qi,,护体罡气
neigong_name_190161,True Method,,真法
neigong_name_190170,Insufficient power,,竟日不全功
neigong_name_190180,Yongye Killing Method,,永夜杀法
neigong_desc_collect,<JmTipGray>Gathering</>,,<JmTipGray>正在收集中</>
neigong_desc_190000,<JmTipGray>Doubles Vigor recovery</>,,<JmTipGray>气血恢复加倍</>
neigong_desc_190000_collect,<JmTipGray>Way to acquire: Sleep</>,,<JmTipGray>领悟途径：通过睡觉领悟</>
neigong_desc_190001,"<JmTipGray>When you release 3 Palms,steals 1 Move</>",,<JmTipGray>每打出 3 个掌法偷取 1 个招式</>
neigong_desc_190002,<JmTipGray>Fist can grant Lifesteal</>,,<JmTipGray>拳法招式可以吸血</>
neigong_desc_190003,"<JmTipGray>When you release 3 Kicks,inflicts 2 stacks of Heat</>",,<JmTipGray>每打出 3 个脚法施加 2 层灼热</>
neigong_desc_190004,"<JmTipGray>When you release 3 Weapons,dodges 2 Moves</>",,<JmTipGray>每打出 3 个兵器闪避 2 个招式</>
neigong_desc_190005,"<JmTipGray>When you release 3 Concealed Weapons,inflicts 2 stacks of Poison Gas</>",,<JmTipGray>每打出 3 个暗器施加 2 层毒瘴</>
neigong_desc_190006,<JmTipGray>Activates 5 Inner Kungfu effects in the Bionic series</>,,<JmTipGray>激活形意系列 5 种内功效果</>
neigong_desc_190007,"<JmTipGray>When you draw a Move, the Move has a chance to inflict Cold.</>",,<JmTipGray>抽取招式时，招式概率附带寒冷</>
neigong_desc_190007_collect,<JmTipGray>Way to acquire:Remain Cold state</> <JmTipWhite> above 30</> <JmTipGray>stacks</>,,<JmTipGray>领悟途径：维持寒冷状态</> <JmTipWhite>30</> <JmTipGray>层以上</>
neigong_desc_190008,"<JmTipGray>When you draw Moves,the Moves have a chance to inflict Poison Gas</>",,<JmTipGray>抽取招式时，招式概率附带毒瘴</>
neigong_desc_190009,"<JmTipGray>When you draw a Move, the Move has a chance to inflict Heat.</>",,<JmTipGray>抽取招式时，招式概率附带灼热</>
neigong_desc_190009_collect,<JmTipGray>Way to acquire:Remain Heat state</> <JmTipWhite> above 30</> <JmTipGray>stacks</>,,<JmTipGray>领悟途径：维持灼热状态</> <JmTipWhite>30</> <JmTipGray>层以上</>
neigong_desc_190010,<JmTipGray>MSPD is not affected by Drunk. Immune to Pass Out Drunk.</>,,<JmTipGray>移速不会受到醉意影响，免疫醉倒</>
neigong_desc_190010_collect,<JmTipGray>Way to acquire:Get drunk</>,,<JmTipGray>领悟来源：醉倒</>
neigong_desc_190011,<JmTipGray>Opponent’s any action has a chance to inflict Misfortune</>,,<JmTipGray>敌人的任意行为都有概率附加厄运状态</>
neigong_desc_190012,"<JmTipGray>When you get a Move,there is a chance to inflict Toxin Worm</>",,<JmTipGray>获得招式时概率附加蛊虫</>
neigong_desc_190013,"<JmTipGray>In Cold state,you’ll take less DMG from opponent</>",,<JmTipGray>寒冷状态减少对方造成的伤害</>
neigong_desc_190014,<JmTipGray>Cold state enhanced</>,,<JmTipGray>寒冷状态效果增强</>
neigong_desc_190015,"<JmTipGray>For each debuff opponent has,reduces the DMG taken</>",,<JmTipGray>敌人每存在一种负面状态，我方受到的伤害减少</>
neigong_desc_190016,"<JmTipGray>After a fight,cleanses</> <JmTipWhite>1</> <JmTipGray>stack of debuff</>",,<JmTipGray>交锋后清除自身</> <JmTipWhite>1</> <JmTipGray>层负面状态</>
neigong_desc_190017,"<JmTipGray>In a fight,when the Moves of both sides have a Drunk state,deals extra DMG based on the move’s original DMG</>",,<JmTipGray>如果交锋时双方的招式都带有醉拳状态，根据该招式的伤害造成额外伤害</>
neigong_desc_190018,"<JmTipGray>Drunk Moves are able to be connected,ignoring the connection rule </>",,<JmTipGray>带醉拳招式的招式可以无视连接规则进行连接</>
neigong_desc_190019,"<JmTipGray>When Vigor is above</> <JmTipWhite>90%</> <JmTipGray>,more Moves are created in one turn</>",,<JmTipGray>气血高于</> <JmTipWhite>90%</> <JmTipGray>时，一回合生成招式增加</>
neigong_desc_190020,<JmTipGray>Heat effect enhanced 「Gear will be less durable」</>,,<JmTipGray>灼热效果增强「装备损耗增加」</>
